20112,-31998
20113,-31999
20114,-32002
20115,-32002
20116,-32003
20117,-32003
20118,-32006
20119,-32008
20120,-32008
20121,-32009
20122,-32011
20123,-32014
20124,-32014
20125,-32016
20126,-32017
20127,-32017
20128,-32020
20129,-32024
20130,-32026
20131,-32027
20132,-32030
20133,-32033
20134,-32035
20135,-32037
20136,-32038
20137,-32040
20138,-32041
20139,-32043
20140,-32043
20141,-32044
20142,-32047
20143,-32047
20144,-32050
20145,-32050
20146,-32050
20147,-32051
20148,-32054
20149,-32056
20150,-32056
20151,-32057
20152,-32060
20153,-32062
20154,-32064
20155,-32066
20156,-32067
20157,-32069
20158,-32072
20159,-32074
20160,-32076
20161,-32077
20162,-32077
20163,-32080
20164,-32082
20165,-32082
20166,-32083
20167,-32086
20168,-32089
20169,-32091
20170,-32093
20171,-32094
20172,-32097
20173,-32099
20174,-32103
20175,-32105
20176,-32106
20177,-32108
20178,-32109
20179,-32113
20180,-32115
20181,-32116
20182,-32119
20183,-32122
20184,-32126
20185,-32126
20186,-32127
20187,-32130
20188,-32133
20189,-32137
20190,-32139
20191,-32140
20192,-32142
20193,-32145
20194,-32147
20195,-32147
20196,-32148
20197,-32151
20198,-32151
20199,-32151
20200,-32151
20201,-32152
20202,-32155
20203,-32157
20204,-32159
20205,-32159
20206,-32160
20207,-32163
20208,-32165
20209,-32167
20210,-32169
20211,-32170
20212,-32173
20213,-32175
20214,-32175
20215,-32176
20216,-32176
20217,-32179
20218,-32179
20219,-32182
20220,-32182
20221,-32183
20222,-32186
20223,-32189
20224,-32189
20225,-32189
20226,-32190
20227,-32193
20228,-32195
20229,-32195
20230,-32195
20231,-32196
20232,-32199
20233,-32202
20234,-32202
20235,-32202
20236,-32203
20237,-32206
20238,-32206
20239,-32210
20240,-32210
20241,-32211
20242,-32214
20243,-32217
20244,-32219
20245,-32221
20246,-32222
20247,-32225
20248,-32227
20249,-32231
20250,-32233
20251,-32234
20252,-32236
20253,-32239
20254,-32239
20255,-32239
20256,-32240
20257,-32242
20258,-32243
20259,-32247
20260,-32249
20261,-32250
20262,-32253
20263,-32255
20264,-32259
20265,-32259
20266,-32260
20267,-32263
20268,-32265
20269,-32267
20270,-32267
20271,-32268
20272,-32271
20273,-32273
20274,-32277
20275,-32277
20276,-32278
20277,-32281
20278,-32281
20279,-32285
20280,-32285
20281,-32285
20282,-32287
20283,-32288
20284,-32290
20285,-32290
20286,-32291
20287,-32294
20288,-32294
20289,-32296
20290,-32296
20291,-32297
20292,-32300
20293,-32303
20294,-32307
20295,-32307
20296,-32307
20297,-32309
20298,-32312
20299,-32312
20300,-32312
20301,-32313
20302,-32315
20303,-32316
20304,-32319
20305,-32319
20306,-32319
20307,-32320
20308,-32322
20309,-32326
20310,-32326
20311,-32326
20312,-32326
20313,-32328
20314,-32328
20315,-32328
20316,-32329
20317,-32331
20318,-32334
20319,-32336
20320,-32336
20321,-32336
20322,-32338
20323,-32341
20324,-32343
20325,-32343
20326,-32344
20327,-32346
20328,-32349
20329,-32353
20330,-32353
20331,-32353
20332,-32353
20333,-32356
20334,-32360
20335,-32360
20336,-32361
20337,-32364
20338,-32366
20339,-32368
20340,-32368
20341,-32368
20342,-32370
20343,-32373
20344,-32377
20345,-32377
20346,-32378
20347,-32381
20348,-32383
20349,-32385
20350,-32387
20351,-32388
20352,-32390
20353,-32393
20354,-32393
20355,-32393
20356,-32394
20357,-32397
20358,-32400
20359,-32402
20360,-32404
20361,-32405
20362,-32405
20363,-32408
20364,-32410
20365,-32412
20366,-32413
20367,-32414
20368,-32416
20369,-32417
20370,-32417
20371,-32417
20372,-32420
20373,-32423
20374,-32423
20375,-32425
20376,-32425
20377,-32425
20378,-32428
20379,-32428
20380,-32428
20381,-32429
20382,-32432
20383,-32434
20384,-32438
20385,-32438
20386,-32439
20387,-32442
20388,-32445
20389,-32449
20390,-32449
20391,-32449
20392,-32451
20393,-32454
20394,-32458
20395,-32460
20396,-32460
20397,-32462
20398,-32464
20399,-32464
20400,-32464
20401,-32464
20402,-32467
20403,-32470
20404,-32472
20405,-32474
20406,-32475
20407,-32477
20408,-32479
20409,-32481
20410,-32481
20411,-32481
20412,-32483
20413,-32484
20414,-32488
20415,-32488
20416,-32488
20417,-32488
20418,-32491
20419,-32491
20420,-32493
20421,-32494
20422,-32496
20423,-32497
20424,-32499
20425,-32501
20426,-32502
20427,-32505
20428,-32507
20429,-32509
20430,-32511
20431,-32512
20432,-32515
20433,-32517
20434,-32517
20435,-32517
20436,-32518
20437,-32521
20438,-32524
20439,-32526
20440,-32526
20441,-32527
20442,-32530
20443,-32532
20444,-32534
20445,-32536
20446,-32537
20447,-32540
20448,-32540
20449,-32543
20450,-32543
20451,-32544
20452,-32545
20453,-32547
20454,-32549
20455,-32551
20456,-32552
20457,-32555
20458,-32558
20459,-32560
20460,-32560
20461,-32560
20462,-32560
20463,-32561
20464,-32563
20465,-32565
20466,-32566
20467,-32569
20468,-32572
20469,-32576
20470,-32576
20471,-32577
20472,-32580
20473,-32583
20474,-32587
20475,-32587
20476,-32587
20477,-32587
20478,-32588
20479,-32590
20480,-32590
20481,-32591
20482,-32594
20483,-32597
20484,-32601
20485,-32603
20486,-32604
20487,-32606
20488,-32609
20489,-32609
20490,-32609
20491,-32610
20492,-32613
20493,-32613
20494,-32613
20495,-32614
20496,-32615
20497,-32618
20498,-32620
20499,-32624
20500,-32626
20501,-32627
20502,-32629
20503,-32632
20504,-32636
20505,-32636
20506,-32637
20507,-32640
20508,-32642
20509,-32644
20510,-32644
20511,-32644
20512,-32645
20513,-32646
20514,-32648
20515,-32648
20516,-32649
20517,-32652
20518,-32654
20519,-32656
20520,-32656
20521,-32657
20522,-32659
20523,-32661
20524,-32662
20525,-32662
20526,-32662
20527,-32665
20528,-32665
20529,-32667
20530,-32667
20531,-32668
20532,-32670
20533,-32673
20534,-32675
20535,-32677
20536,-32678
20537,-32681
20538,-32684
20539,-32686
20540,-32686
20541,-32687
20542,-32690
20543,-32692
20544,-32693
20545,-32693
20546,-32694
20547,-32696
20548,-32698
20549,-32702
20550,-32702
20551,-32703
20552,-32706
20553,-32706
20554,-32707
20555,-32708
20556,-32709
20557,-32712
20558,-32714
20559,-32716
20560,-32718
20561,-32719
20562,-32721
20563,-32722
20564,-32726
20565,-32726
20566,-32727
20567,-32729
20568,-32732
20569,-32732
20570,-32732
20571,-32732
20572,-32735
20573,-32738
20574,-32742
20575,-32742
20576,-32742
20577,-32744
20578,-32744
20579,-32744
20580,-32746
20581,-32746
20582,-32747
20583,-32750
20584,-32750
20585,-32750
20586,-32751
20587,-32753
20588,-32756
20589,-32758
20590,-32760
20591,-32761
20592,-32764
20593,-32767
20594,-32769
20595,-32769
20596,-32770
20597,-32773
20598,-32773
20599,-32773
20600,-32773
20601,-32774
20602,-32777
20603,-32780
20604,-32780
20605,-32782
20606,-32783
20607,-32786
20608,-32789
20609,-32789
20610,-32791
20611,-32792
20612,-32795
20613,-32795
20614,-32797
20615,-32797
20616,-32798
20617,-32801
20618,-32804
20619,-32804
20620,-32806
20621,-32807
20622,-32809
20623,-32812
20624,-32816
20625,-32818
20626,-32819
20627,-32819
20628,-32822
20629,-32823
20630,-32824
20631,-32825
20632,-32828
20633,-32831
20634,-32831
20635,-32831
20636,-32832
20637,-32834
20638,-32836
20639,-32838
20640,-32840
20641,-32840
20642,-32840
20643,-32843
20644,-32844
20645,-32846
20646,-32846
20647,-32849
20648,-32849
20649,-32852
20650,-32852
20651,-32852
20652,-32854
20653,-32856
20654,-32856
20655,-32856
20656,-32857
20657,-32859
20658,-32860
20659,-32862
20660,-32862
20661,-32863
20662,-32866
20663,-32866
20664,-32866
20665,-32866
20666,-32867
20667,-32870
20668,-32870
20669,-32872
20670,-32874
20671,-32875
20672,-32878
20673,-32881
20674,-32885
20675,-32887
20676,-32888
20677,-32891
20678,-32893
20679,-32893
20680,-32893
20681,-32894
20682,-32897
20683,-32899
20684,-32901
20685,-32901
20686,-32901
20687,-32903
20688,-32905
20689,-32907
20690,-32907
20691,-32908
20692,-32911
20693,-32914
20694,-32914
20695,-32914
20696,-32915
20697,-32918
20698,-32921
20699,-32925
20700,-32927
20701,-32928
20702,-32931
20703,-32934
20704,-32934
20705,-32934
20706,-32934
20707,-32936
20708,-32939
20709,-32939
20710,-32941
20711,-32942
20712,-32945
20713,-32948
20714,-32950
20715,-32952
20716,-32953
20717,-32956
20718,-32956
20719,-32958
20720,-32958
20721,-32959
20722,-32962
20723,-32962
20724,-32963
20725,-32965
20726,-32966
20727,-32966
20728,-32969
20729,-32970
20730,-32972
20731,-32973
20732,-32976
20733,-32979
20734,-32979
20735,-32981
20736,-32982
20737,-32985
20738,-32988
20739,-32992
20740,-32994
20741,-32994
20742,-32997
20743,-32997
20744,-32997
20745,-32999
20746,-33000
20747,-33003
20748,-33005
20749,-33007
20750,-33007
20751,-33008
20752,-33010
20753,-33013
20754,-33015
20755,-33017
20756,-33017
20757,-33017
20758,-33017
20759,-33021
20760,-33023
20761,-33023
20762,-33023
20763,-33023
20764,-33027
20765,-33027
20766,-33028
20767,-33031
20768,-33034
20769,-33036
20770,-33036
20771,-33036
20772,-33038
20773,-33040
20774,-33042
20775,-33042
20776,-33043
20777,-33045
20778,-33048
20779,-33048
20780,-33048
20781,-33049
20782,-33051
20783,-33053
20784,-33057
20785,-33057
20786,-33058
20787,-33060
20788,-33061
20789,-33063
20790,-33063
20791,-33063
20792,-33066
20793,-33068
20794,-33068
20795,-33068
20796,-33069
20797,-33072
20798,-33075
20799,-33075
20800,-33075
20801,-33076
20802,-33079
20803,-33081
20804,-33083
20805,-33083
20806,-33084
20807,-33087
20808,-33090
20809,-33094
20810,-33094
20811,-33095
20812,-33098
20813,-33101
20814,-33101
20815,-33101
20816,-33102
20817,-33105
20818,-33105
20819,-33108
20820,-33110
20821,-33111
20822,-33113
20823,-33116
20824,-33118
20825,-33118
20826,-33118
20827,-33120
20828,-33122
20829,-33122
20830,-33122
20831,-33123
20832,-33126
20833,-33128
20834,-33130
20835,-33130
20836,-33131
20837,-33133
20838,-33135
20839,-33139
20840,-33139
20841,-33140
20842,-33143
20843,-33143
20844,-33145
20845,-33145
20846,-33146
20847,-33149
20848,-33152
20849,-33152
20850,-33152
20851,-33153
20852,-33156
20853,-33159
20854,-33161
20855,-33161
20856,-33162
20857,-33165
20858,-33168
20859,-33168
20860,-33168
20861,-33169
20862,-33172
20863,-33175
20864,-33175
20865,-33175
20866,-33176
20867,-33176
20868,-33179
20869,-33180
20870,-33180
20871,-33181
20872,-33184
20873,-33184
20874,-33188
20875,-33190
20876,-33191
20877,-33194
20878,-33196
20879,-33198
20880,-33198
20881,-33199
20882,-33201
20883,-33204
20884,-33206
20885,-33206
20886,-33207
20887,-33209
20888,-33212
20889,-33214
20890,-33216
20891,-33217
20892,-33220
20893,-33220
20894,-33224
20895,-33226
20896,-33227
20897,-33229
20898,-33231
20899,-33231
20900,-33231
20901,-33232
20902,-33235
20903,-33238
20904,-33238
20905,-33238
20906,-33239
20907,-33241
20908,-33244
20909,-33246
20910,-33248
20911,-33249
20912,-33252
20913,-33252
20914,-33254
20915,-33254
20916,-33255
20917,-33258
20918,-33261
20919,-33261
20920,-33261
20921,-33262
20922,-33264
20923,-33265
20924,-33268
20925,-33270
20926,-33270
20927,-33270
20928,-33273
20929,-33273
20930,-33275
20931,-33276
20932,-33279
20933,-33282
20934,-33284
20935,-33284
20936,-33285
20937,-33288
20938,-33291
20939,-33295
20940,-33295
20941,-33296
20942,-33298
20943,-33301
20944,-33301
20945,-33301
20946,-33302
20947,-33305
20948,-33308
20949,-33308
20950,-33308
20951,-33309
20952,-33312
20953,-33315
20954,-33319
20955,-33319
20956,-33320
20957,-33322
20958,-33324
20959,-33324
20960,-33326
20961,-33326
20962,-33328
20963,-33330
20964,-33332
20965,-33332
20966,-33332
20967,-33334
20968,-33335
20969,-33337
20970,-33339
20971,-33339
20972,-33339
20973,-33341
20974,-33343
20975,-33343
20976,-33344
20977,-33347
20978,-33349
20979,-33349
20980,-33349
20981,-33350
20982,-33352
20983,-33355
20984,-33355
20985,-33357
20986,-33358
20987,-33361
20988,-33363
20989,-33365
20990,-33367
20991,-33368
20992,-33371
20993,-33371
20994,-33374
20995,-33374
20996,-33374
20997,-33376
20998,-33379
20999,-33379
21000,-33379
21001,-33380
21002,-33383
21003,-33385
21004,-33385
21005,-33387
21006,-33388
21007,-33391
21008,-33391
21009,-33391
21010,-33391
21011,-33392
21012,-33394
21013,-33395
21014,-33397
21015,-33399
21016,-33400
21017,-33402
21018,-33404
21019,-33406
21020,-33408
21021,-33409
21022,-33411
21023,-33413
21024,-33415
21025,-33417
21026,-33418
21027,-33421
21028,-33421
21029,-33421
21030,-33423
21031,-33423
21032,-33425
21033,-33427
21034,-33429
21035,-33431
21036,-33432
21037,-33435
21038,-33438
21039,-33438
21040,-33440
21041,-33441
21042,-33444
21043,-33447
21044,-33449
21045,-33449
21046,-33450
21047,-33452
21048,-33453
21049,-33455
21050,-33455
21051,-33455
21052,-33458
21053,-33460
21054,-33460
21055,-33460
21056,-33461
21057,-33464
21058,-33467
21059,-33467
21060,-33469
21061,-33470
21062,-33472
21063,-33475
21064,-33477
21065,-33477
21066,-33478
21067,-33481
21068,-33483
21069,-33484
21070,-33486
21071,-33487
21072,-33490
21073,-33493
21074,-33493
21075,-33493
21076,-33493
21077,-33494
21078,-33497
21079,-33499
21080,-33499
21081,-33500
21082,-33502
21083,-33505
21084,-33505
21085,-33507
21086,-33508
21087,-33511
21088,-33514
21089,-33514
21090,-33516
21091,-33517
21092,-33520
21093,-33523
21094,-33523
21095,-33523
21096,-33524
21097,-33526
21098,-33529
21099,-33531
21100,-33531
21101,-33532
21102,-33535
21103,-33538
21104,-33538
21105,-33538
21106,-33539
21107,-33542
21108,-33542
21109,-33545
21110,-33545
21111,-33545
21112,-33547
21113,-33550
21114,-33554
21115,-33554
21116,-33555
21117,-33557
21118,-33559
21119,-33561
21120,-33563
21121,-33564
21122,-33567
21123,-33569
21124,-33573
21125,-33573
21126,-33574
21127,-33576
21128,-33577
21129,-33579
21130,-33581
21131,-33582
21132,-33585
21133,-33588
21134,-33588
21135,-33590
21136,-33591
21137,-33594
21138,-33597
21139,-33599
21140,-33599
21141,-33600
21142,-33603
21143,-33605
21144,-33607
21145,-33607
21146,-33607
21147,-33609
21148,-33611
21149,-33612
21150,-33614
21151,-33615
21152,-33617
21153,-33619
21154,-33621
21155,-33621
21156,-33622
21157,-33623
21158,-33625
21159,-33627
21160,-33629
21161,-33630
21162,-33633
21163,-33636
21164,-33640
21165,-33640
21166,-33641
21167,-33644
21168,-33644
21169,-33646
21170,-33646
21171,-33647
21172,-33650
21173,-33650
21174,-33652
21175,-33654
21176,-33654
21177,-33657
21178,-33657
21179,-33660
21180,-33662
21181,-33663
21182,-33666
21183,-33666
21184,-33669
21185,-33669
21186,-33670
21187,-33673
21188,-33673
21189,-33676
21190,-33676
21191,-33676
21192,-33678
21193,-33678
21194,-33678
21195,-33680
21196,-33681
21197,-33681
21198,-33684
21199,-33685
21200,-33685
21201,-33686
21202,-33689
21203,-33691
21204,-33692
21205,-33694
21206,-33695
21207,-33698
21208,-33698
21209,-33700
21210,-33702
21211,-33703
21212,-33706
21213,-33709
21214,-33711
21215,-33713
21216,-33713
21217,-33713
21218,-33715
21219,-33717
21220,-33719
21221,-33719
21222,-33722
21223,-33722
21224,-33722
21225,-33724
21226,-33724
21227,-33725
21228,-33728
21229,-33728
21230,-33728
21231,-33729
21232,-33732
21233,-33735
21234,-33735
21235,-33735
21236,-33736
21237,-33739
21238,-33742
21239,-33746
21240,-33746
21241,-33747
21242,-33749
21243,-33751
21244,-33755
21245,-33755
21246,-33756
21247,-33759
21248,-33759
21249,-33763
21250,-33763
21251,-33763
21252,-33765
21253,-33768
21254,-33770
21255,-33772
21256,-33773
21257,-33776
21258,-33778
21259,-33780
21260,-33780
21261,-33781
21262,-33784
21263,-33787
21264,-33787
21265,-33789
21266,-33790
21267,-33792
21268,-33794
21269,-33796
21270,-33798
21271,-33799
21272,-33802
21273,-33802
21274,-33805
21275,-33805
21276,-33806
21277,-33809
21278,-33812
21279,-33816
21280,-33816
21281,-33817
21282,-33820
21283,-33820
21284,-33824
21285,-33826
21286,-33827
21287,-33829
21288,-33832
21289,-33836
21290,-33836
21291,-33836
21292,-33836
21293,-33839
21294,-33841
21295,-33843
21296,-33844
21297,-33847
21298,-33850
21299,-33854
21300,-33854
21301,-33855
21302,-33858
21303,-33860
21304,-33861
21305,-33863
21306,-33864
21307,-33866
21308,-33869
21309,-33871
21310,-33873
21311,-33874
21312,-33877
21313,-33880
21314,-33882
21315,-33882
21316,-33883
21317,-33886
21318,-33889
21319,-33893
21320,-33893
21321,-33894
21322,-33896
21323,-33899
21324,-33899
21325,-33901
21326,-33901
21327,-33903
21328,-33904
21329,-33908
21330,-33908
21331,-33909
21332,-33912
21333,-33915
21334,-33915
21335,-33915
21336,-33916
21337,-33919
21338,-33921
21339,-33925
21340,-33927
21341,-33928
21342,-33930
21343,-33932
21344,-33934
21345,-33936
21346,-33937
21347,-33940
21348,-33940
21349,-33943
21350,-33945
21351,-33946
21352,-33948
21353,-33949
21354,-33951
21355,-33951
21356,-33952
21357,-33955
21358,-33955
21359,-33958
21360,-33958
21361,-33959
21362,-33961
21363,-33964
21364,-33966
21365,-33966
21366,-33967
21367,-33967
21368,-33970
21369,-33974
21370,-33976
21371,-33976
21372,-33978
21373,-33981
21374,-33983
21375,-33985
21376,-33986
21377,-33989
21378,-33992
21379,-33994
21380,-33996
21381,-33997
21382,-34000
21383,-34003
21384,-34005
21385,-34005
21386,-34006
21387,-34009
21388,-34012
21389,-34012
21390,-34012
21391,-34013
21392,-34015
21393,-34017
21394,-34018
21395,-34019
21396,-34020
21397,-34023
21398,-34023
21399,-34027
21400,-34029
21401,-34029
21402,-34029
21403,-34032
21404,-34036
21405,-34036
21406,-34037
21407,-34040
21408,-34042
21409,-34044
21410,-34044
21411,-34045
21412,-34048
21413,-34051
21414,-34055
21415,-34055
21416,-34056
21417,-34059
21418,-34062
21419,-34062
21420,-34064
21421,-34065
21422,-34068
21423,-34070
21424,-34072
21425,-34074
21426,-34075
21427,-34078
21428,-34080
21429,-34081
21430,-34081
21431,-34082
21432,-34084
21433,-34085
21434,-34088
21435,-34088
21436,-34088
21437,-34089
21438,-34092
21439,-34092
21440,-34092
21441,-34092
21442,-34094
21443,-34096
21444,-34098
21445,-34098
21446,-34099
21447,-34102
21448,-34105
21449,-34109
21450,-34109
21451,-34110
21452,-34113
21453,-34115
21454,-34117
21455,-34117
21456,-34118
21457,-34121
21458,-34124
21459,-34124
21460,-34124
21461,-34124
21462,-34125
21463,-34128
21464,-34132
21465,-34134
21466,-34135
21467,-34137
21468,-34140
21469,-34142
21470,-34144
21471,-34145
21472,-34147
21473,-34149
21474,-34151
21475,-34151
21476,-34152
21477,-34154
21478,-34157
21479,-34157
21480,-34157
21481,-34157
21482,-34160
21483,-34163
21484,-34163
21485,-34165
21486,-34166
21487,-34169
21488,-34171
21489,-34171
21490,-34171
21491,-34172
21492,-34175
21493,-34178
21494,-34178
21495,-34180
21496,-34181
21497,-34184
21498,-34187
21499,-34189
21500,-34189
21501,-34190
21502,-34193
21503,-34196
21504,-34198
21505,-34198
21506,-34199
21507,-34201
21508,-34204
21509,-34204
21510,-34204
21511,-34205
21512,-34208
21513,-34210
21514,-34212
21515,-34212
21516,-34213
21517,-34216
21518,-34219
21519,-34223
21520,-34225
21521,-34225
21522,-34227
21523,-34230
21524,-34234
21525,-34234
21526,-34235
21527,-34237
21528,-34239
21529,-34241
21530,-34241
21531,-34242
21532,-34245
21533,-34247
21534,-34248
21535,-34249
21536,-34250
21537,-34252
21538,-34253
21539,-34257
21540,-34259
21541,-34260
21542,-34263
21543,-34265
21544,-34269
21545,-34271
21546,-34272
21547,-34275
21548,-34278
21549,-34282
21550,-34282
21551,-34282
21552,-34284
21553,-34286
21554,-34290
21555,-34290
21556,-34291
21557,-34294
21558,-34297
21559,-34299
21560,-34301
21561,-34302
21562,-34305
21563,-34305
21564,-34309
21565,-34309
21566,-34310
21567,-34313
21568,-34316
21569,-34318
21570,-34320
21571,-34321
21572,-34324
21573,-34326
21574,-34326
21575,-34326
21576,-34327
21577,-34329
21578,-34332
21579,-34332
21580,-34332
21581,-34332
21582,-34334
21583,-34336
21584,-34340
21585,-34340
21586,-34341
21587,-34344
21588,-34344
21589,-34347
21590,-34349
21591,-34349
21592,-34351
21593,-34353
21594,-34355
21595,-34355
21596,-34356
21597,-34356
21598,-34359
21599,-34361
21600,-34361
21601,-34362
21602,-34365
21603,-34365
21604,-34368
21605,-34370
21606,-34371
21607,-34374
21608,-34376
21609,-34378
21610,-34378
21611,-34378
21612,-34380
21613,-34382
21614,-34386
21615,-34388
21616,-34389
21617,-34391
21618,-34394
21619,-34398
21620,-34400
21621,-34401
21622,-34404
21623,-34407
21624,-34407
21625,-34407
21626,-34408
21627,-34410
21628,-34411
21629,-34413
21630,-34415
21631,-34416
21632,-34419
21633,-34422
21634,-34424
21635,-34426
21636,-34427
21637,-34427
21638,-34430
21639,-34432
21640,-34434
21641,-34435
21642,-34438
21643,-34441
21644,-34445
21645,-34445
21646,-34446
21647,-34449
21648,-34451
21649,-34451
21650,-34453
21651,-34454
21652,-34457
21653,-34459
21654,-34461
21655,-34461
21656,-34462
21657,-34465
21658,-34467
21659,-34468
21660,-34468
21661,-34469
21662,-34472
21663,-34475
21664,-34475
21665,-34475
21666,-34476
21667,-34479
21668,-34481
21669,-34481
21670,-34481
21671,-34482
21672,-34484
21673,-34485
21674,-34486
21675,-34488
21676,-34489
21677,-34492
21678,-34494
21679,-34494
21680,-34494
21681,-34494
21682,-34497
21683,-34500
21684,-34500
21685,-34500
21686,-34501
21687,-34503
21688,-34506
21689,-34510
21690,-34510
21691,-34511
21692,-34514
21693,-34517
21694,-34517
21695,-34517
21696,-34518
21697,-34521
21698,-34521
21699,-34525
21700,-34527
21701,-34528
21702,-34531
21703,-34534
21704,-34536
21705,-34538
21706,-34539
21707,-34542
21708,-34544
21709,-34548
21710,-34550
21711,-34551
21712,-34554
21713,-34557
21714,-34557
21715,-34557
21716,-34558
21717,-34561
21718,-34561
21719,-34563
21720,-34563
21721,-34564
21722,-34566
21723,-34569
21724,-34569
21725,-34569
21726,-34570
21727,-34573
21728,-34576
21729,-34576
21730,-34576
21731,-34576
21732,-34578
21733,-34578
21734,-34581
21735,-34581
21736,-34582
21737,-34585
21738,-34588
21739,-34588
21740,-34588
21741,-34589
21742,-34592
21743,-34592
21744,-34596
21745,-34596
21746,-34597
21747,-34600
21748,-34600
21749,-34602
21750,-34604
21751,-34605
21752,-34608
21753,-34610
21754,-34612
21755,-34614
21756,-34614
21757,-34617
21758,-34619
21759,-34621
21760,-34621
21761,-34622
21762,-34624
21763,-34625
21764,-34627
21765,-34627
21766,-34627
21767,-34629
21768,-34632
21769,-34632
21770,-34632
21771,-34633
21772,-34636
21773,-34638
21774,-34640
21775,-34640
21776,-34640
21777,-34641
21778,-34643
21779,-34643
21780,-34643
21781,-34644
21782,-34647
21783,-34649
21784,-34649
21785,-34650
21786,-34650
21787,-34653
21788,-34656
21789,-34656
21790,-34656
21791,-34657
21792,-34660
21793,-34662
21794,-34664
21795,-34664
21796,-34664
21797,-34666
21798,-34669
21799,-34669
21800,-34671
21801,-34672
21802,-34675
21803,-34678
21804,-34682
21805,-34682
21806,-34683
21807,-34685
21808,-34687
21809,-34687
21810,-34687
21811,-34688
21812,-34691
21813,-34694
21814,-34696
21815,-34696
21816,-34697
21817,-34700
21818,-34702
21819,-34702
21820,-34702
21821,-34702
21822,-34705
21823,-34708
21824,-34710
21825,-34712
21826,-34713
21827,-34716
21828,-34719
21829,-34719
21830,-34719
21831,-34720
21832,-34723
21833,-34726
21834,-34730
21835,-34730
21836,-34731
21837,-34734
21838,-34736
21839,-34738
21840,-34740
21841,-34741
21842,-34744
21843,-34747
21844,-34747
21845,-34747
21846,-34748
21847,-34751
21848,-34754
21849,-34758
21850,-34760
21851,-34761
21852,-34764
21853,-34767
21854,-34767
21855,-34767
21856,-34768
21857,-34771
21858,-34773
21859,-34774
21860,-34776
21861,-34777
21862,-34779
21863,-34780
21864,-34783
21865,-34783
21866,-34784
21867,-34784
21868,-34787
21869,-34789
21870,-34789
21871,-34790
21872,-34792
21873,-34795
21874,-34795
21875,-34797
21876,-34798
21877,-34798
21878,-34801
21879,-34805
21880,-34807
21881,-34808
21882,-34811
21883,-34814
21884,-34816
21885,-34818
21886,-34819
21887,-34821
21888,-34822
21889,-34824
21890,-34824
21891,-34825
21892,-34828
21893,-34828
21894,-34831
21895,-34831
21896,-34831
21897,-34832
21898,-34835
21899,-34837
21900,-34837
21901,-34838
21902,-34841
21903,-34843
21904,-34845
21905,-34847
21906,-34848
21907,-34850
21908,-34853
21909,-34855
21910,-34857
21911,-34858
21912,-34858
21913,-34861
21914,-34863
21915,-34863
21916,-34864
21917,-34867
21918,-34870
21919,-34872
21920,-34874
21921,-34875
21922,-34878
21923,-34880
21924,-34884
21925,-34886
21926,-34887
21927,-34889
21928,-34890
21929,-34894
21930,-34896
21931,-34897
21932,-34900
21933,-34903
21934,-34907
21935,-34907
21936,-34908
21937,-34911
21938,-34914
21939,-34918
21940,-34920
21941,-34921
21942,-34923
21943,-34926
21944,-34928
21945,-34928
21946,-34929
21947,-34932
21948,-34932
21949,-34932
21950,-34932
21951,-34933
21952,-34936
21953,-34938
21954,-34940
21955,-34940
21956,-34941
21957,-34944
21958,-34946
21959,-34948
21960,-34950
21961,-34951
21962,-34954
21963,-34956
21964,-34956
21965,-34957
21966,-34957
21967,-34960
21968,-34960
21969,-34963
21970,-34963
21971,-34964
21972,-34967
21973,-34970
21974,-34970
21975,-34970
21976,-34971
21977,-34974
21978,-34976
21979,-34976
21980,-34976
21981,-34977
21982,-34980
21983,-34983
21984,-34983
21985,-34983
21986,-34984
21987,-34987
21988,-34987
21989,-34991
21990,-34991
21991,-34992
21992,-34995
21993,-34998
21994,-35000
21995,-35002
21996,-35003
21997,-35006
21998,-35008
21999,-35012
22000,-35014
22001,-35015
22002,-35017
22003,-35020
22004,-35020
22005,-35020
22006,-35021
22007,-35023
22008,-35024
22009,-35028
22010,-35030
22011,-35031
22012,-35034
22013,-35036
22014,-35040
22015,-35040
22016,-35041
22017,-35044
22018,-35046
22019,-35048
22020,-35048
22021,-35049
22022,-35052
22023,-35054
22024,-35058
22025,-35058
22026,-35059
22027,-35062
22028,-35062
22029,-35066
22030,-35066
22031,-35066
22032,-35068
22033,-35069
22034,-35071
22035,-35071
22036,-35072
22037,-35075
22038,-35075
22039,-35077
22040,-35077
22041,-35078
22042,-35081
22043,-35084
22044,-35088
22045,-35088
22046,-35088
22047,-35090
22048,-35093
22049,-35093
22050,-35093
22051,-35094
22052,-35096
22053,-35097
22054,-35100
22055,-35100
22056,-35100
22057,-35101
22058,-35103
22059,-35107
22060,-35107
22061,-35107
22062,-35107
22063,-35109
22064,-35109
22065,-35109
22066,-35110
22067,-35112
22068,-35115
22069,-35117
22070,-35117
22071,-35117
22072,-35119
22073,-35122
22074,-35124
22075,-35124
22076,-35125
22077,-35127
22078,-35130
22079,-35134
22080,-35134
22081,-35134
22082,-35134
22083,-35137
22084,-35141
22085,-35141
22086,-35142
22087,-35145
22088,-35147
22089,-35149
22090,-35149
22091,-35149
22092,-35151
22093,-35154
22094,-35158
22095,-35158
22096,-35159
22097,-35162
22098,-35164
22099,-35166
22100,-35168
22101,-35169
22102,-35171
22103,-35174
22104,-35174
22105,-35174
22106,-35175
22107,-35178
22108,-35181
22109,-35183
22110,-35185
22111,-35186
